"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,172679,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,172006,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,171340,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,170683,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,169352,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,168033,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,166731,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2009","2009","PER","Persons","0","Units",,,165441,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2010","2010","PER","Persons","0","Units",,,164165,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2011","2011","PER","Persons","0","Units",,,163228,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2012","2012","PER","Persons","0","Units",,,162300,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2013","2013","PER","Persons","0","Units",,,161380,,
"JP021","Nagano","POP_HINTER","Population of the commuting zone area (persons)","2014","2014","PER","Persons","0","Units",,,160470,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2000","2000","PER","Persons","0","Units",,,378743,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2001","2001","PER","Persons","0","Units",,,379271,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,379806,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,380350,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,380902,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,381460,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,382029,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,382606,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,383192,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2009","2009","PER","Persons","0","Units",,,383784,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2010","2010","PER","Persons","0","Units",,,384383,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2011","2011","PER","Persons","0","Units",,,384990,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2012","2012","PER","Persons","0","Units",,,385607,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2013","2013","PER","Persons","0","Units",,,386231,,
"DE034","Bonn","POP_HINTER","Population of the commuting zone area (persons)","2014","2014","PER","Persons","0","Units",,,386864,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2000","2000","PER","Persons","0","Units",,,227690,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2001","2001","PER","Persons","0","Units",,,228350,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,229106,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,229962,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,230921,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,231984,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,233159,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,234445,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,235840,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2009","2009","PER","Persons","0","Units",,,237358,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2010","2010","PER","Persons","0","Units",,,238996,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2011","2011","PER","Persons","0","Units",,,240766,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2012","2012","PER","Persons","0","Units",,,242660,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2013","2013","PER","Persons","0","Units",,,244695,,
"UK098","Edinburgh","POP_HINTER","Population of the commuting zone area (persons)","2014","2014","PER","Persons","0","Units",,,246867,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,652679,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,657034,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,661418,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,665831,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,670274,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,674746,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,677434,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,680133,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,682842,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,685563,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,688294,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,691961,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,695647,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,699353,,
"JP050","Okayama","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,703079,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2000","2000","PER","Persons","0","Units",,,123109,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2001","2001","PER","Persons","0","Units",,,125638,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,128218,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,130852,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,133539,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,136282,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,139081,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,141938,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,144853,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2009","2009","PER","Persons","0","Units",,,147829,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2010","2010","PER","Persons","0","Units",,,150865,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2011","2011","PER","Persons","0","Units",,,153964,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2012","2012","PER","Persons","0","Units",,,157126,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2013","2013","PER","Persons","0","Units",,,160353,,
"US155","Fresno","POP_HINTER","Population of the commuting zone area (persons)","2014","2014","PER","Persons","0","Units",,,163647,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,1523359,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,1534039,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,1545163,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,1556740,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,1568789,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,1581307,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,1594307,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,1607812,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,1621829,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,1636366,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,1651444,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,1667076,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,1683275,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,1700059,,
"UK002","Birmingham (UK)","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,1717445,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2000","2000","PER","Persons","0","Units",,,226575,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2001","2001","PER","Persons","0","Units",,,234271,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,242337,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,250788,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,259652,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,268947,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,278701,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,288938,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,299682,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2009","2009","PER","Persons","0","Units",,,310973,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2010","2010","PER","Persons","0","Units",,,322834,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2011","2011","PER","Persons","0","Units",,,335298,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2012","2012","PER","Persons","0","Units",,,348404,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2013","2013","PER","Persons","0","Units",,,362184,,
"MEX73","Oaxaca de Juárez","POP_HINTER","Population of the commuting zone area (persons)","2014","2014","PER","Persons","0","Units",,,376683,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2000","2000","PER","Persons","0","Units",,,212280,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2001","2001","PER","Persons","0","Units",,,218225,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,223217,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,228339,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,233597,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,238991,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,244525,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,252785,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,261359,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2009","2009","PER","Persons","0","Units",,,270261,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2010","2010","PER","Persons","0","Units",,,279503,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2011","2011","PER","Persons","0","Units",,,289097,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2012","2012","PER","Persons","0","Units",,,297483,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2013","2013","PER","Persons","0","Units",,,306138,,
"CAN01","Edmonton","POP_HINTER","Population of the commuting zone area (persons)","2014","2014","PER","Persons","0","Units",,,315069,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,733283,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,738441,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,743635,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,748865,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,754132,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,759436,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,764778,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,770157,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,775574,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,781029,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,786522,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,792054,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,797625,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,803235,,
"ES003","Valencia","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,808885,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,496970,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,501845,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,504725,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,507622,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,510535,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,513465,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,516412,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,523589,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,530865,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,538242,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,545722,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,553306,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,558734,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,564215,,
"CAN16","Quebec","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,569750,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,1094871,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,1096702,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,1098555,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,1100450,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,1102368,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,1104322,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,1106306,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,1108324,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,1110369,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,1112454,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,1114566,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,1116713,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,1118891,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,1121103,,
"FR009","Lille","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,1123348,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,1570534,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,1561912,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,1553338,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,1544813,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,1536339,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,1527910,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,1519534,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,1511204,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,1502920,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,1494685,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,1486498,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,1478358,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,1470265,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,1462216,,
"PL010","Katowice","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,1454214,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,5007564,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,5060466,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,5113972,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,5168089,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,5222823,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,5278183,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,5334176,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,5390811,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,5448094,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,5506035,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,5564641,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,5623920,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,5683881,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,5744533,,
"US259","Miami","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,5805883,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2000","2000","PER","Persons","0","Units",,,432166,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2001","2001","PER","Persons","0","Units",,,434351,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,436563,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,438797,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,441060,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,443343,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,445653,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,447992,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,450350,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2009","2009","PER","Persons","0","Units",,,452743,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2010","2010","PER","Persons","0","Units",,,455156,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2011","2011","PER","Persons","0","Units",,,457600,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2012","2012","PER","Persons","0","Units",,,460072,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2013","2013","PER","Persons","0","Units",,,462573,,
"IT003","Naples","POP_HINTER","Population of the commuting zone area (persons)","2014","2014","PER","Persons","0","Units",,,465101,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,420804,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,420891,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,420978,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,421065,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,421152,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,421239,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,421382,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,421524,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,421667,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,421810,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,421953,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,422068,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,422183,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,422298,,
"JP020","Toyama","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,422413,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2000","2000","PER","Persons","0","Units",,,4209697,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2001","2001","PER","Persons","0","Units",,,4267368,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2002","2002","PER","Persons","0","Units",,,4326527,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2003","2003","PER","Persons","0","Units",,,4387239,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2004","2004","PER","Persons","0","Units",,,4449572,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2005","2005","PER","Persons","0","Units",,,4513590,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2006","2006","PER","Persons","0","Units",,,4579372,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2007","2007","PER","Persons","0","Units",,,4646997,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2008","2008","PER","Persons","0","Units",,,4716543,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2009","2009","PER","Persons","0","Units",,,4788098,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2010","2010","PER","Persons","0","Units",,,4861754,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2011","2011","PER","Persons","0","Units",,,4937608,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2012","2012","PER","Persons","0","Units",,,5015757,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2013","2013","PER","Persons","0","Units",,,5096312,,
"US125","Washington","POP_CORE","Population of the city area (persons)","2014","2014","PER","Persons","0","Units",,,5179384,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2000","2000","PER","Persons","0","Units",,,169380,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2001","2001","PER","Persons","0","Units",,,169324,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2002","2002","PER","Persons","0","Units",,,169277,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2003","2003","PER","Persons","0","Units",,,169236,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2004","2004","PER","Persons","0","Units",,,169203,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2005","2005","PER","Persons","0","Units",,,169179,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2006","2006","PER","Persons","0","Units",,,168169,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2007","2007","PER","Persons","0","Units",,,167174,,
"JP067","Kochi","POP_HINTER","Population of the commuting zone area (persons)","2008","2008","PER","Persons","0","Units",,,166188,,
